Channel Title,Channel Username,ID,Message,Date,Media Path
Sheger Shoes ሸገር ጫማ,@shegershoes123,2440,,2024-05-09 13:12:59+00:00,photos\@shegershoes123_2440.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2439,,2024-05-09 13:12:56+00:00,photos\@shegershoes123_2439.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2438,,2024-05-09 13:12:49+00:00,photos\@shegershoes123_2438.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2437,,2024-05-09 13:12:36+00:00,photos\@shegershoes123_2437.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2436,,2024-05-09 13:12:35+00:00,photos\@shegershoes123_2436.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2435,,2024-05-09 13:12:34+00:00,photos\@shegershoes123_2435.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2434,,2024-05-09 13:12:33+00:00,photos\@shegershoes123_2434.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2433,,2024-05-09 13:12:32+00:00,photos\@shegershoes123_2433.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2432,,2024-05-09 13:12:31+00:00,photos\@shegershoes123_2432.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2431,,2024-05-09 13:12:30+00:00,photos\@shegershoes123_2431.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2430,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-05-09 13:12:12+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2429,,2024-05-05 06:22:33+00:00,photos\@shegershoes123_2429.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2428,,2024-04-25 11:14:19+00:00,photos\@shegershoes123_2428.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2427,,2024-04-25 11:14:19+00:00,photos\@shegershoes123_2427.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2426,,2024-04-25 11:14:19+00:00,photos\@shegershoes123_2426.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2425,,2024-04-25 11:14:08+00:00,photos\@shegershoes123_2425.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2424,,2024-04-25 11:14:06+00:00,photos\@shegershoes123_2424.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2423,,2024-04-25 11:14:06+00:00,photos\@shegershoes123_2423.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2422,,2024-04-25 11:14:06+00:00,photos\@shegershoes123_2422.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2421,,2024-04-25 11:13:56+00:00,photos\@shegershoes123_2421.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2420,,2024-04-25 11:13:56+00:00,photos\@shegershoes123_2420.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2419,,2024-04-25 11:13:56+00:00,photos\@shegershoes123_2419.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2418,,2024-04-25 11:13:37+00:00,photos\@shegershoes123_2418.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2417,,2024-04-25 11:13:37+00:00,photos\@shegershoes123_2417.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2416,,2024-04-25 11:13:37+00:00,photos\@shegershoes123_2416.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2415,,2024-04-25 11:13:27+00:00,photos\@shegershoes123_2415.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2414,,2024-04-25 11:13:26+00:00,photos\@shegershoes123_2414.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2413,,2024-04-25 11:13:20+00:00,photos\@shegershoes123_2413.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2412,,2024-04-25 11:13:20+00:00,photos\@shegershoes123_2412.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2411,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-04-25 11:13:04+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2410,,2024-04-12 15:48:48+00:00,photos\@shegershoes123_2410.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2409,,2024-04-12 15:48:44+00:00,photos\@shegershoes123_2409.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2408,,2024-04-12 15:48:40+00:00,photos\@shegershoes123_2408.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2407,,2024-04-12 15:48:34+00:00,photos\@shegershoes123_2407.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2406,,2024-04-12 15:48:31+00:00,photos\@shegershoes123_2406.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2405,,2024-04-12 15:48:25+00:00,photos\@shegershoes123_2405.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2404,,2024-04-12 15:48:21+00:00,photos\@shegershoes123_2404.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2403,,2024-04-12 15:48:16+00:00,photos\@shegershoes123_2403.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2402,,2024-04-12 15:48:12+00:00,photos\@shegershoes123_2402.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2401,,2024-04-12 15:48:06+00:00,photos\@shegershoes123_2401.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2400,,2024-04-12 15:47:59+00:00,photos\@shegershoes123_2400.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2399,,2024-04-12 15:47:53+00:00,photos\@shegershoes123_2399.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2398,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-04-12 15:47:37+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2397,Eid Mubarak to all our Muslim customers!,2024-04-10 05:16:42+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2396,,2024-04-10 05:16:39+00:00,photos\@shegershoes123_2396.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2395,,2024-03-30 13:20:49+00:00,photos\@shegershoes123_2395.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2394,,2024-03-30 13:20:47+00:00,photos\@shegershoes123_2394.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2393,,2024-03-30 13:20:43+00:00,photos\@shegershoes123_2393.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2392,,2024-03-30 13:20:40+00:00,photos\@shegershoes123_2392.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2391,,2024-03-30 13:20:37+00:00,photos\@shegershoes123_2391.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2390,,2024-03-30 13:20:35+00:00,photos\@shegershoes123_2390.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2389,,2024-03-30 13:20:33+00:00,photos\@shegershoes123_2389.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2388,,2024-03-30 13:20:30+00:00,photos\@shegershoes123_2388.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2387,,2024-03-30 13:20:26+00:00,photos\@shegershoes123_2387.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2386,,2024-03-30 13:20:24+00:00,photos\@shegershoes123_2386.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2385,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-03-30 13:20:18+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2384,,2024-03-15 10:02:52+00:00,photos\@shegershoes123_2384.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2383,,2024-03-15 10:02:49+00:00,photos\@shegershoes123_2383.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2382,,2024-03-15 10:02:45+00:00,photos\@shegershoes123_2382.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2381,,2024-03-15 10:02:43+00:00,photos\@shegershoes123_2381.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2380,,2024-03-15 10:02:40+00:00,photos\@shegershoes123_2380.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2379,,2024-03-15 10:02:35+00:00,photos\@shegershoes123_2379.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2378,,2024-03-15 10:02:31+00:00,photos\@shegershoes123_2378.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2377,,2024-03-15 10:02:28+00:00,photos\@shegershoes123_2377.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2376,,2024-03-15 10:02:22+00:00,photos\@shegershoes123_2376.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2375,,2024-03-15 10:02:19+00:00,photos\@shegershoes123_2375.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2374,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-03-15 10:02:14+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2373,,2024-02-29 10:45:40+00:00,photos\@shegershoes123_2373.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2372,,2024-02-29 10:45:36+00:00,photos\@shegershoes123_2372.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2371,,2024-02-29 10:45:33+00:00,photos\@shegershoes123_2371.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2370,,2024-02-29 10:45:29+00:00,photos\@shegershoes123_2370.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2369,,2024-02-29 10:45:25+00:00,photos\@shegershoes123_2369.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2368,,2024-02-29 10:45:21+00:00,photos\@shegershoes123_2368.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2367,,2024-02-29 10:45:18+00:00,photos\@shegershoes123_2367.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2366,,2024-02-29 10:45:08+00:00,photos\@shegershoes123_2366.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2365,,2024-02-29 10:45:05+00:00,photos\@shegershoes123_2365.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2364,,2024-02-29 10:45:02+00:00,photos\@shegershoes123_2364.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2363,,2024-02-29 10:44:59+00:00,photos\@shegershoes123_2363.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2362,,2024-02-29 10:44:57+00:00,photos\@shegershoes123_2362.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2361,,2024-02-29 10:44:54+00:00,photos\@shegershoes123_2361.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2360,,2024-02-29 10:44:52+00:00,photos\@shegershoes123_2360.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2359,,2024-02-29 10:44:48+00:00,photos\@shegershoes123_2359.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2358,,2024-02-29 10:44:46+00:00,photos\@shegershoes123_2358.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2357,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-02-29 10:44:31+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2356,,2024-02-19 12:06:34+00:00,photos\@shegershoes123_2356.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2355,,2024-02-19 12:06:31+00:00,photos\@shegershoes123_2355.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2354,,2024-02-19 12:06:27+00:00,photos\@shegershoes123_2354.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2353,,2024-02-19 12:06:24+00:00,photos\@shegershoes123_2353.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2352,,2024-02-19 12:06:15+00:00,photos\@shegershoes123_2352.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2351,,2024-02-19 12:06:07+00:00,photos\@shegershoes123_2351.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2350,,2024-02-19 12:06:04+00:00,photos\@shegershoes123_2350.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2349,,2024-02-19 12:06:01+00:00,photos\@shegershoes123_2349.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2348,,2024-02-19 12:04:36+00:00,photos\@shegershoes123_2348.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2347,,2024-02-19 12:04:33+00:00,photos\@shegershoes123_2347.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2346,,2024-02-19 12:04:03+00:00,photos\@shegershoes123_2346.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2345,,2024-02-19 12:04:00+00:00,photos\@shegershoes123_2345.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2344,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-02-19 12:03:38+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2343,,2024-01-07 05:23:22+00:00,photos\@shegershoes123_2343.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2342,,2024-01-05 17:40:48+00:00,photos\@shegershoes123_2342.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2341,,2024-01-05 17:40:45+00:00,photos\@shegershoes123_2341.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2340,,2024-01-05 17:40:42+00:00,photos\@shegershoes123_2340.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2339,,2024-01-05 17:40:38+00:00,photos\@shegershoes123_2339.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2338,,2024-01-05 17:40:35+00:00,photos\@shegershoes123_2338.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2337,,2024-01-05 17:40:32+00:00,photos\@shegershoes123_2337.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2336,,2024-01-05 17:40:27+00:00,photos\@shegershoes123_2336.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2335,,2024-01-05 17:40:22+00:00,photos\@shegershoes123_2335.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2334,,2024-01-05 17:40:19+00:00,photos\@shegershoes123_2334.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2333,,2024-01-05 17:40:12+00:00,photos\@shegershoes123_2333.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2332,,2024-01-05 17:40:09+00:00,photos\@shegershoes123_2332.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2331,,2024-01-05 17:40:05+00:00,photos\@shegershoes123_2331.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2330,,2024-01-05 17:40:02+00:00,photos\@shegershoes123_2330.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2329,,2024-01-05 17:39:59+00:00,photos\@shegershoes123_2329.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2328,,2024-01-05 17:39:57+00:00,photos\@shegershoes123_2328.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2327,,2024-01-05 17:39:47+00:00,photos\@shegershoes123_2327.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2326,,2024-01-05 17:39:42+00:00,photos\@shegershoes123_2326.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2325,,2024-01-05 17:39:37+00:00,photos\@shegershoes123_2325.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2324,,2024-01-05 17:39:32+00:00,photos\@shegershoes123_2324.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2323,,2024-01-05 17:39:26+00:00,photos\@shegershoes123_2323.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2322,,2024-01-05 17:39:22+00:00,photos\@shegershoes123_2322.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2321,,2024-01-05 17:39:19+00:00,photos\@shegershoes123_2321.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2320,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2024-01-05 17:39:07+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2319,,2023-12-23 16:42:29+00:00,photos\@shegershoes123_2319.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2318,,2023-12-23 16:42:27+00:00,photos\@shegershoes123_2318.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2317,,2023-12-23 16:42:24+00:00,photos\@shegershoes123_2317.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2316,,2023-12-23 16:42:22+00:00,photos\@shegershoes123_2316.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2315,,2023-12-23 16:42:19+00:00,photos\@shegershoes123_2315.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2314,,2023-12-23 16:42:17+00:00,photos\@shegershoes123_2314.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2313,,2023-12-23 16:42:13+00:00,photos\@shegershoes123_2313.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2312,,2023-12-23 16:42:08+00:00,photos\@shegershoes123_2312.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2311,,2023-12-23 16:42:06+00:00,photos\@shegershoes123_2311.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2310,,2023-12-23 16:42:02+00:00,photos\@shegershoes123_2310.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2309,,2023-12-23 16:41:57+00:00,photos\@shegershoes123_2309.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2308,,2023-12-23 16:41:54+00:00,photos\@shegershoes123_2308.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2307,,2023-12-23 16:41:48+00:00,photos\@shegershoes123_2307.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2306,,2023-12-23 16:41:43+00:00,photos\@shegershoes123_2306.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2305,,2023-12-23 16:41:38+00:00,photos\@shegershoes123_2305.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2304,,2023-12-23 16:41:33+00:00,photos\@shegershoes123_2304.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2303,,2023-12-23 16:41:30+00:00,photos\@shegershoes123_2303.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2302,,2023-12-23 16:41:26+00:00,photos\@shegershoes123_2302.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2301,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,799 birr 💵
☎️ 0988001111 or 0987001111",2023-12-23 16:41:12+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2300,,2023-12-21 17:34:55+00:00,photos\@shegershoes123_2300.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2299,,2023-12-21 17:34:52+00:00,photos\@shegershoes123_2299.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2298,,2023-12-21 17:34:48+00:00,photos\@shegershoes123_2298.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2297,,2023-12-21 17:34:45+00:00,photos\@shegershoes123_2297.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2296,,2023-12-21 17:34:41+00:00,photos\@shegershoes123_2296.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2295,,2023-12-21 17:34:36+00:00,photos\@shegershoes123_2295.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2294,,2023-12-21 17:34:33+00:00,photos\@shegershoes123_2294.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2293,,2023-12-21 17:34:29+00:00,photos\@shegershoes123_2293.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2292,,2023-12-21 17:34:26+00:00,photos\@shegershoes123_2292.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2291,,2023-12-21 17:34:21+00:00,photos\@shegershoes123_2291.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2290,,2023-12-21 17:34:16+00:00,photos\@shegershoes123_2290.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2289,,2023-12-21 17:34:10+00:00,photos\@shegershoes123_2289.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2288,,2023-12-21 17:34:06+00:00,photos\@shegershoes123_2288.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2287,,2023-12-21 17:34:02+00:00,photos\@shegershoes123_2287.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2286,,2023-12-21 17:33:59+00:00,photos\@shegershoes123_2286.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2285,,2023-12-21 17:33:55+00:00,photos\@shegershoes123_2285.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2284,,2023-12-21 17:33:52+00:00,photos\@shegershoes123_2284.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2283,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,499 birr 💵
☎️ 0988001111 or 0987001111",2023-12-21 17:33:45+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2282,,2023-12-05 11:39:48+00:00,photos\@shegershoes123_2282.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2281,,2023-12-05 11:39:46+00:00,photos\@shegershoes123_2281.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2280,,2023-12-05 11:39:42+00:00,photos\@shegershoes123_2280.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2279,,2023-12-05 11:39:40+00:00,photos\@shegershoes123_2279.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2278,,2023-12-05 11:39:38+00:00,photos\@shegershoes123_2278.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2277,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,499 birr 💵
☎️ 0988001111 or 0987001111",2023-12-05 11:39:25+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2276,,2023-11-29 17:29:29+00:00,photos\@shegershoes123_2276.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2275,,2023-11-29 17:29:29+00:00,photos\@shegershoes123_2275.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2274,,2023-11-29 17:29:29+00:00,photos\@shegershoes123_2274.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2273,,2023-11-29 17:29:24+00:00,photos\@shegershoes123_2273.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2272,,2023-11-29 17:29:24+00:00,photos\@shegershoes123_2272.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2271,,2023-11-29 17:29:24+00:00,photos\@shegershoes123_2271.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2270,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,499 birr 💵
☎️ 0988001111 or 0987001111",2023-11-29 17:29:12+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2269,,2023-11-25 14:39:02+00:00,photos\@shegershoes123_2269.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2268,,2023-11-25 14:39:00+00:00,photos\@shegershoes123_2268.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2267,,2023-11-25 14:38:56+00:00,photos\@shegershoes123_2267.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2266,,2023-11-25 14:38:54+00:00,photos\@shegershoes123_2266.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2265,,2023-11-25 14:38:47+00:00,photos\@shegershoes123_2265.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2264,,2023-11-25 14:38:43+00:00,photos\@shegershoes123_2264.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2263,,2023-11-25 14:38:40+00:00,photos\@shegershoes123_2263.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2262,,2023-11-25 14:37:48+00:00,photos\@shegershoes123_2262.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2261,"⭐️⭐️New Arrival ⭐️⭐️
Contact @shegershoes101 @Shegershoes202 
📍Bole behind sheger building on the building with dashen bank 1st floor
📍Jemo 1 kelela building ground floor 
Price 💵 1,599-2,499 birr 💵
☎️ 0988001111 or 0987001111",2023-11-25 14:36:45+00:00,
Sheger Shoes ሸገር ጫማ,@shegershoes123,2260,,2023-11-10 17:48:38+00:00,photos\@shegershoes123_2260.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2259,,2023-11-10 17:48:35+00:00,photos\@shegershoes123_2259.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2258,,2023-11-10 17:48:29+00:00,photos\@shegershoes123_2258.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2257,,2023-11-10 17:48:29+00:00,photos\@shegershoes123_2257.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2256,,2023-11-10 17:48:29+00:00,photos\@shegershoes123_2256.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2255,,2023-11-10 17:48:18+00:00,photos\@shegershoes123_2255.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2254,,2023-11-10 17:48:14+00:00,photos\@shegershoes123_2254.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2253,,2023-11-10 17:48:02+00:00,photos\@shegershoes123_2253.jpg
Sheger Shoes ሸገር ጫማ,@shegershoes123,2252,,2023-11-10 17:48:00+00:00,photos\@shegershoes123_2252.jpg
